;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;;2;;;
ID;;Use Case;;Section;;Sub-Section;;Item;;;;;Quantifiable impact;;;;;Non quantifiable impact;;Zone 1 (USA);Zone 1 (USA);Zone 2;Zone 2;Zone 3;Zone 3;Zone 4;Zone 4;Zone 5;Zone 5;Zone 6;Zone 6;Zone 7;Zone 7;Zone 8;Zone 8;Zone 9;Zone 9;Zone 10;Zone 10;Filtering Area;;;;
#;Item ID;Use Case Name;Use Case Venue;ID;Name;ID;Name;Item #;Benefits Item;Reference Unit;Comments;Impact min on Baseline Units Consumption (+/- %);Impact max on Baseline Units Consumption (+/- %);Impact min on Baseline $ Cost / Unit (+/- %);Impact max on Baseline $ Cost / Unit (+/- %);Impact min on existing revenues (%);Impact max on existing revenues (%);Impact (rating 1-10);Probability (0-100%);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);UC;Use Case Name;UC Venue;Customer;Benefits Category
1626;Boundary Compliance-Event, Cultural & Sports Facilities-7.4-Item #1;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.4;BC - Event, Cultural & Sports Facilities - Customer - UC Revenues (New);Item #1;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;UC Revenues (New)
1627;Boundary Compliance-Event, Cultural & Sports Facilities-7.4-Item #2;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.4;BC - Event, Cultural & Sports Facilities - Customer - UC Revenues (New);Item #2;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;UC Revenues (New)
1628;Boundary Compliance-Event, Cultural & Sports Facilities-7.4-Item #3;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.4;BC - Event, Cultural & Sports Facilities - Customer - UC Revenues (New);Item #3;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;UC Revenues (New)
1629;Boundary Compliance-Event, Cultural & Sports Facilities-7.4-Item #4;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.4;BC - Event, Cultural & Sports Facilities - Customer - UC Revenues (New);Item #4;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;UC Revenues (New)
1630;Boundary Compliance-Event, Cultural & Sports Facilities-7.4-Item #5;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.4;BC - Event, Cultural & Sports Facilities - Customer - UC Revenues (New);Item #5;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;UC Revenues (New)
1631;Boundary Compliance-Event, Cultural & Sports Facilities-7.4-Item #6;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.4;BC - Event, Cultural & Sports Facilities - Customer - UC Revenues (New);Item #6;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;UC Revenues (New)
1632;Boundary Compliance-Event, Cultural & Sports Facilities-7.4-Item #7;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.4;BC - Event, Cultural & Sports Facilities - Customer - UC Revenues (New);Item #7;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;UC Revenues (New)
1633;Boundary Compliance-Event, Cultural & Sports Facilities-7.4-Item #8;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.4;BC - Event, Cultural & Sports Facilities - Customer - UC Revenues (New);Item #8;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;UC Revenues (New)
1634;Boundary Compliance-Event, Cultural & Sports Facilities-7.4-Item #9;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.4;BC - Event, Cultural & Sports Facilities - Customer - UC Revenues (New);Item #9;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;UC Revenues (New)
1635;Boundary Compliance-Event, Cultural & Sports Facilities-7.4-Item #10;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.4;BC - Event, Cultural & Sports Facilities - Customer - UC Revenues (New);Item #10;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;UC Revenues (New)
1636;Boundary Compliance-Event, Cultural & Sports Facilities-7.5-Item #1;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.5;BC - Event, Cultural & Sports Facilities - Customer - UC Revenues (Existing);Item #1;Restauration of Business activity and resulting Revenues ;Current Total revenue stream in premises each month;BC-I.1.1;NA#;NA#;NA#;NA#;5%;20%;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;UC Revenues (Existing)
1637;Boundary Compliance-Event, Cultural & Sports Facilities-7.5-Item #2;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.5;BC - Event, Cultural & Sports Facilities - Customer - UC Revenues (Existing);Item #2;Enhanced Tax revenues from growing activity;Current total taxes by stakeholders in premises each month;BC-I.1.2;NA#;NA#;NA#;NA#;5%;20%;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;UC Revenues (Existing)
1638;Boundary Compliance-Event, Cultural & Sports Facilities-7.5-Item #3;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.5;BC - Event, Cultural & Sports Facilities - Customer - UC Revenues (Existing);Item #3;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;UC Revenues (Existing)
1639;Boundary Compliance-Event, Cultural & Sports Facilities-7.5-Item #4;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.5;BC - Event, Cultural & Sports Facilities - Customer - UC Revenues (Existing);Item #4;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;UC Revenues (Existing)
1640;Boundary Compliance-Event, Cultural & Sports Facilities-7.5-Item #5;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.5;BC - Event, Cultural & Sports Facilities - Customer - UC Revenues (Existing);Item #5;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;UC Revenues (Existing)
1641;Boundary Compliance-Event, Cultural & Sports Facilities-7.5-Item #6;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.5;BC - Event, Cultural & Sports Facilities - Customer - UC Revenues (Existing);Item #6;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;UC Revenues (Existing)
1642;Boundary Compliance-Event, Cultural & Sports Facilities-7.5-Item #7;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.5;BC - Event, Cultural & Sports Facilities - Customer - UC Revenues (Existing);Item #7;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;UC Revenues (Existing)
1643;Boundary Compliance-Event, Cultural & Sports Facilities-7.5-Item #8;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.5;BC - Event, Cultural & Sports Facilities - Customer - UC Revenues (Existing);Item #8;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;UC Revenues (Existing)
1644;Boundary Compliance-Event, Cultural & Sports Facilities-7.5-Item #9;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.5;BC - Event, Cultural & Sports Facilities - Customer - UC Revenues (Existing);Item #9;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;UC Revenues (Existing)
1645;Boundary Compliance-Event, Cultural & Sports Facilities-7.5-Item #10;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.5;BC - Event, Cultural & Sports Facilities - Customer - UC Revenues (Existing);Item #10;;;;;;;;;;;;;NA#;;;;;;;;;;;;;;;;;;;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;UC Revenues (Existing)
1646;Boundary Compliance-Event, Cultural & Sports Facilities-7.6-Item #1;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.6;BC - Event, Cultural & Sports Facilities - Customer - Cash Releasing Benefits;Item #1;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;Cash Releasing Benefits
1647;Boundary Compliance-Event, Cultural & Sports Facilities-7.6-Item #2;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.6;BC - Event, Cultural & Sports Facilities - Customer - Cash Releasing Benefits;Item #2;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;Cash Releasing Benefits
1648;Boundary Compliance-Event, Cultural & Sports Facilities-7.6-Item #3;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.6;BC - Event, Cultural & Sports Facilities - Customer - Cash Releasing Benefits;Item #3;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;Cash Releasing Benefits
1649;Boundary Compliance-Event, Cultural & Sports Facilities-7.6-Item #4;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.6;BC - Event, Cultural & Sports Facilities - Customer - Cash Releasing Benefits;Item #4;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;Cash Releasing Benefits
1650;Boundary Compliance-Event, Cultural & Sports Facilities-7.6-Item #5;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.6;BC - Event, Cultural & Sports Facilities - Customer - Cash Releasing Benefits;Item #5;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;Cash Releasing Benefits
1651;Boundary Compliance-Event, Cultural & Sports Facilities-7.6-Item #6;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.6;BC - Event, Cultural & Sports Facilities - Customer - Cash Releasing Benefits;Item #6;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;Cash Releasing Benefits
1652;Boundary Compliance-Event, Cultural & Sports Facilities-7.6-Item #7;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.6;BC - Event, Cultural & Sports Facilities - Customer - Cash Releasing Benefits;Item #7;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;Cash Releasing Benefits
1653;Boundary Compliance-Event, Cultural & Sports Facilities-7.6-Item #8;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.6;BC - Event, Cultural & Sports Facilities - Customer - Cash Releasing Benefits;Item #8;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;Cash Releasing Benefits
1654;Boundary Compliance-Event, Cultural & Sports Facilities-7.6-Item #9;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.6;BC - Event, Cultural & Sports Facilities - Customer - Cash Releasing Benefits;Item #9;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;Cash Releasing Benefits
1655;Boundary Compliance-Event, Cultural & Sports Facilities-7.6-Item #10;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.6;BC - Event, Cultural & Sports Facilities - Customer - Cash Releasing Benefits;Item #10;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;Cash Releasing Benefits
1656;Boundary Compliance-Event, Cultural & Sports Facilities-7.7-Item #1;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.7;BC - Event, Cultural & Sports Facilities - Customer - Wider Cash Benefits;Item #1;Reduction of Cost of Mortalities due to Covid;# of mortalities due to Covid;BC-I.2.1;-5%;-20%;0%;0%;;;NA#;NA#; $9 200 000,00 ;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;Wider Cash Benefits
1657;Boundary Compliance-Event, Cultural & Sports Facilities-7.7-Item #2;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.7;BC - Event, Cultural & Sports Facilities - Customer - Wider Cash Benefits;Item #2;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;Wider Cash Benefits
1658;Boundary Compliance-Event, Cultural & Sports Facilities-7.7-Item #3;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.7;BC - Event, Cultural & Sports Facilities - Customer - Wider Cash Benefits;Item #3;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;Wider Cash Benefits
1659;Boundary Compliance-Event, Cultural & Sports Facilities-7.7-Item #4;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.7;BC - Event, Cultural & Sports Facilities - Customer - Wider Cash Benefits;Item #4;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;Wider Cash Benefits
1660;Boundary Compliance-Event, Cultural & Sports Facilities-7.7-Item #5;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.7;BC - Event, Cultural & Sports Facilities - Customer - Wider Cash Benefits;Item #5;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;Wider Cash Benefits
1661;Boundary Compliance-Event, Cultural & Sports Facilities-7.7-Item #6;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.7;BC - Event, Cultural & Sports Facilities - Customer - Wider Cash Benefits;Item #6;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;Wider Cash Benefits
1662;Boundary Compliance-Event, Cultural & Sports Facilities-7.7-Item #7;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.7;BC - Event, Cultural & Sports Facilities - Customer - Wider Cash Benefits;Item #7;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;Wider Cash Benefits
1663;Boundary Compliance-Event, Cultural & Sports Facilities-7.7-Item #8;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.7;BC - Event, Cultural & Sports Facilities - Customer - Wider Cash Benefits;Item #8;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;Wider Cash Benefits
1664;Boundary Compliance-Event, Cultural & Sports Facilities-7.7-Item #9;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.7;BC - Event, Cultural & Sports Facilities - Customer - Wider Cash Benefits;Item #9;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;Wider Cash Benefits
1665;Boundary Compliance-Event, Cultural & Sports Facilities-7.7-Item #10;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.7;BC - Event, Cultural & Sports Facilities - Customer - Wider Cash Benefits;Item #10;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;Wider Cash Benefits
1666;Boundary Compliance-Event, Cultural & Sports Facilities-7.8-Item #1;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.8;BC - Event, Cultural & Sports Facilities - Customer - Quantifiable, non monetizable benefits;Item #1;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;Quantifiable, non monetizable benefits
1667;Boundary Compliance-Event, Cultural & Sports Facilities-7.8-Item #2;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.8;BC - Event, Cultural & Sports Facilities - Customer - Quantifiable, non monetizable benefits;Item #2;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;Quantifiable, non monetizable benefits
1668;Boundary Compliance-Event, Cultural & Sports Facilities-7.8-Item #3;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.8;BC - Event, Cultural & Sports Facilities - Customer - Quantifiable, non monetizable benefits;Item #3;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;Quantifiable, non monetizable benefits
1669;Boundary Compliance-Event, Cultural & Sports Facilities-7.8-Item #4;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.8;BC - Event, Cultural & Sports Facilities - Customer - Quantifiable, non monetizable benefits;Item #4;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;Quantifiable, non monetizable benefits
1670;Boundary Compliance-Event, Cultural & Sports Facilities-7.8-Item #5;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.8;BC - Event, Cultural & Sports Facilities - Customer - Quantifiable, non monetizable benefits;Item #5;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;Quantifiable, non monetizable benefits
1671;Boundary Compliance-Event, Cultural & Sports Facilities-7.8-Item #6;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.8;BC - Event, Cultural & Sports Facilities - Customer - Quantifiable, non monetizable benefits;Item #6;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;Quantifiable, non monetizable benefits
1672;Boundary Compliance-Event, Cultural & Sports Facilities-7.8-Item #7;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.8;BC - Event, Cultural & Sports Facilities - Customer - Quantifiable, non monetizable benefits;Item #7;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;Quantifiable, non monetizable benefits
1673;Boundary Compliance-Event, Cultural & Sports Facilities-7.8-Item #8;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.8;BC - Event, Cultural & Sports Facilities - Customer - Quantifiable, non monetizable benefits;Item #8;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;Quantifiable, non monetizable benefits
1674;Boundary Compliance-Event, Cultural & Sports Facilities-7.8-Item #9;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.8;BC - Event, Cultural & Sports Facilities - Customer - Quantifiable, non monetizable benefits;Item #9;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;Quantifiable, non monetizable benefits
1675;Boundary Compliance-Event, Cultural & Sports Facilities-7.8-Item #10;Boundary Compliance;Event, Cultural & Sports Facilities;7.;BC - Event, Cultural & Sports Facilities - Customer;7.8;BC - Event, Cultural & Sports Facilities - Customer - Quantifiable, non monetizable benefits;Item #10;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;BC;Boundary Compliance;Event, Cultural & Sports Facilities;Customer;Quantifiable, non monetizable benefits
