;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39
ID;;Use Case;;Section;;Sub-Section;;Item;;;;;Quantifiable impact;;;;;Non quantifiable impact;;Zone 1 (USA);Zone 1 (USA);Zone 2;Zone 2;Zone 3;Zone 3;Zone 4;Zone 4;Zone 5;Zone 5;Zone 6;Zone 6;Zone 7;Zone 7;Zone 8;Zone 8;Zone 9;Zone 9;Zone 10;Zone 10
#;Item ID;Use Case Name;Use Case Venue;ID;Name;ID;Name;Item #;Benefits Item;Reference Unit;Comments;Impact min on Baseline Units Consumption (+/- %);Impact max on Baseline Units Consumption (+/- %);Impact min on Baseline $ Cost / Unit (+/- %);Impact max on Baseline $ Cost / Unit (+/- %);Impact min on existing revenues (%);Impact max on existing revenues (%);Impact (rating 1-10);Probability (0-100%);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($)
1158;Health Check – Thermal Scan-Airports-7.5-Item #3;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,5;HCTS - Airports- Customer - UC Revenues (Existing);Item #3;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
1159;Health Check – Thermal Scan-Airports-7.5-Item #4;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,5;HCTS - Airports- Customer - UC Revenues (Existing);Item #4;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
1160;Health Check – Thermal Scan-Airports-7.5-Item #5;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,5;HCTS - Airports- Customer - UC Revenues (Existing);Item #5;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
1161;Health Check – Thermal Scan-Airports-7.5-Item #6;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,5;HCTS - Airports- Customer - UC Revenues (Existing);Item #6;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
1162;Health Check – Thermal Scan-Airports-7.5-Item #7;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,5;HCTS - Airports- Customer - UC Revenues (Existing);Item #7;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
1163;Health Check – Thermal Scan-Airports-7.5-Item #8;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,5;HCTS - Airports- Customer - UC Revenues (Existing);Item #8;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
1164;Health Check – Thermal Scan-Airports-7.5-Item #9;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,5;HCTS - Airports- Customer - UC Revenues (Existing);Item #9;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
1165;Health Check – Thermal Scan-Airports-7.5-Item #10;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,5;HCTS - Airports- Customer - UC Revenues (Existing);Item #10;;;;;;;;;;;;;NA#;;;;;;;;;;;;;;;;;;
1166;Health Check – Thermal Scan-Airports-7.6-Item #1;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,6;HCTS - Airports- Customer - Cash Releasing Benefits ;Item #1;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
1167;Health Check – Thermal Scan-Airports-7.6-Item #2;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,6;HCTS - Airports- Customer - Cash Releasing Benefits ;Item #2;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
1168;Health Check – Thermal Scan-Airports-7.6-Item #3;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,6;HCTS - Airports- Customer - Cash Releasing Benefits ;Item #3;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
1169;Health Check – Thermal Scan-Airports-7.6-Item #4;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,6;HCTS - Airports- Customer - Cash Releasing Benefits ;Item #4;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
1170;Health Check – Thermal Scan-Airports-7.6-Item #5;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,6;HCTS - Airports- Customer - Cash Releasing Benefits ;Item #5;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
1171;Health Check – Thermal Scan-Airports-7.6-Item #6;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,6;HCTS - Airports- Customer - Cash Releasing Benefits ;Item #6;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
1172;Health Check – Thermal Scan-Airports-7.6-Item #7;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,6;HCTS - Airports- Customer - Cash Releasing Benefits ;Item #7;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
1173;Health Check – Thermal Scan-Airports-7.6-Item #8;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,6;HCTS - Airports- Customer - Cash Releasing Benefits ;Item #8;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
1174;Health Check – Thermal Scan-Airports-7.6-Item #9;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,6;HCTS - Airports- Customer - Cash Releasing Benefits ;Item #9;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
1175;Health Check – Thermal Scan-Airports-7.6-Item #10;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,6;HCTS - Airports- Customer - Cash Releasing Benefits ;Item #10;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
1176;Health Check – Thermal Scan-Airports-7.7-Item #1;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,7;HCTS - Airports- Customer - Wider Cash Benefits ;Item #1;Reduction of Cost of Mortalities due to Covid;# of mortalities due to Covid;HCTS-I.2.1;-5%;-20%;0%;0%;;;NA#;NA#; $9 200 000,00 ;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
1177;Health Check – Thermal Scan-Airports-7.7-Item #2;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,7;HCTS - Airports- Customer - Wider Cash Benefits ;Item #2;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
1178;Health Check – Thermal Scan-Airports-7.7-Item #3;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,7;HCTS - Airports- Customer - Wider Cash Benefits ;Item #3;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
1179;Health Check – Thermal Scan-Airports-7.7-Item #4;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,7;HCTS - Airports- Customer - Wider Cash Benefits ;Item #4;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
1180;Health Check – Thermal Scan-Airports-7.7-Item #5;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,7;HCTS - Airports- Customer - Wider Cash Benefits ;Item #5;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
1181;Health Check – Thermal Scan-Airports-7.7-Item #6;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,7;HCTS - Airports- Customer - Wider Cash Benefits ;Item #6;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
1182;Health Check – Thermal Scan-Airports-7.7-Item #7;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,7;HCTS - Airports- Customer - Wider Cash Benefits ;Item #7;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
1183;Health Check – Thermal Scan-Airports-7.7-Item #8;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,7;HCTS - Airports- Customer - Wider Cash Benefits ;Item #8;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
1184;Health Check – Thermal Scan-Airports-7.7-Item #9;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,7;HCTS - Airports- Customer - Wider Cash Benefits ;Item #9;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
1185;Health Check – Thermal Scan-Airports-7.7-Item #10;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,7;HCTS - Airports- Customer - Wider Cash Benefits ;Item #10;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
1186;Health Check – Thermal Scan-Airports-7.8-Item #1;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,8;HCTS - Airports- Customer - Quantifiable, non-monetizable benefits ;Item #1;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
1187;Health Check – Thermal Scan-Airports-7.8-Item #2;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,8;HCTS - Airports- Customer - Quantifiable, non-monetizable benefits ;Item #2;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
1188;Health Check – Thermal Scan-Airports-7.8-Item #3;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,8;HCTS - Airports- Customer - Quantifiable, non-monetizable benefits ;Item #3;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
1189;Health Check – Thermal Scan-Airports-7.8-Item #4;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,8;HCTS - Airports- Customer - Quantifiable, non-monetizable benefits ;Item #4;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
1190;Health Check – Thermal Scan-Airports-7.8-Item #5;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,8;HCTS - Airports- Customer - Quantifiable, non-monetizable benefits ;Item #5;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
1191;Health Check – Thermal Scan-Airports-7.8-Item #6;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,8;HCTS - Airports- Customer - Quantifiable, non-monetizable benefits ;Item #6;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
1192;Health Check – Thermal Scan-Airports-7.8-Item #7;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,8;HCTS - Airports- Customer - Quantifiable, non-monetizable benefits ;Item #7;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
1193;Health Check – Thermal Scan-Airports-7.8-Item #8;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,8;HCTS - Airports- Customer - Quantifiable, non-monetizable benefits ;Item #8;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
1194;Health Check – Thermal Scan-Airports-7.8-Item #9;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,8;HCTS - Airports- Customer - Quantifiable, non-monetizable benefits ;Item #9;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
1195;Health Check – Thermal Scan-Airports-7.8-Item #10;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,8;HCTS - Airports- Customer - Quantifiable, non-monetizable benefits ;Item #10;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
1196;Health Check – Thermal Scan-Airports-7.9-Item #1;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,9;HCTS - Airports- Customer - Non quantifiable  benefits ;Item #1;Improved sense of security;Rate on a scale from 1-low to 10-high;HCTSI.3.1;NA#;NA#;NA#;NA#;;;8;80%;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
1197;Health Check – Thermal Scan-Airports-7.9-Item #2;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,9;HCTS - Airports- Customer - Non quantifiable  benefits ;Item #2;Enhanced user satisfaction and experience;Rate on a scale from 1-low to 10-high;HCTS-I.3.2;NA#;NA#;NA#;NA#;;;4;40%;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
1198;Health Check – Thermal Scan-Airports-7.9-Item #3;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,9;HCTS - Airports- Customer - Non quantifiable  benefits ;Item #3;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
1199;Health Check – Thermal Scan-Airports-7.9-Item #4;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,9;HCTS - Airports- Customer - Non quantifiable  benefits ;Item #4;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
1200;Health Check – Thermal Scan-Airports-7.9-Item #5;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,9;HCTS - Airports- Customer - Non quantifiable  benefits ;Item #5;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
1201;Health Check – Thermal Scan-Airports-7.9-Item #6;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,9;HCTS - Airports- Customer - Non quantifiable  benefits ;Item #6;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
1202;Health Check – Thermal Scan-Airports-7.9-Item #7;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,9;HCTS - Airports- Customer - Non quantifiable  benefits ;Item #7;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
1203;Health Check – Thermal Scan-Airports-7.9-Item #8;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,9;HCTS - Airports- Customer - Non quantifiable  benefits ;Item #8;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
1204;Health Check – Thermal Scan-Airports-7.9-Item #9;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,9;HCTS - Airports- Customer - Non quantifiable  benefits ;Item #9;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
1205;Health Check – Thermal Scan-Airports-7.9-Item #10;Health Check – Thermal Scan;Airports;7.;HCTS - Airports- Customer;7,9;HCTS - Airports- Customer - Non quantifiable  benefits ;Item #10;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
1206;Health Check – Thermal Scan-Parks-7.4-Item #1;Health Check – Thermal Scan;Parks;7.;HCTS - Parks- Customer;7,4;HCTS - Parks- Customer - UC Revenues (New) ;Item #1;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
1207;Health Check – Thermal Scan-Parks-7.4-Item #2;Health Check – Thermal Scan;Parks;7.;HCTS - Parks- Customer;7,4;HCTS - Parks- Customer - UC Revenues (New) ;Item #2;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
1208;Health Check – Thermal Scan-Parks-7.4-Item #3;Health Check – Thermal Scan;Parks;7.;HCTS - Parks- Customer;7,4;HCTS - Parks- Customer - UC Revenues (New) ;Item #3;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
1209;Health Check – Thermal Scan-Parks-7.4-Item #4;Health Check – Thermal Scan;Parks;7.;HCTS - Parks- Customer;7,4;HCTS - Parks- Customer - UC Revenues (New) ;Item #4;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
1210;Health Check – Thermal Scan-Parks-7.4-Item #5;Health Check – Thermal Scan;Parks;7.;HCTS - Parks- Customer;7,4;HCTS - Parks- Customer - UC Revenues (New) ;Item #5;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
1211;Health Check – Thermal Scan-Parks-7.4-Item #6;Health Check – Thermal Scan;Parks;7.;HCTS - Parks- Customer;7,4;HCTS - Parks- Customer - UC Revenues (New) ;Item #6;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
1212;Health Check – Thermal Scan-Parks-7.4-Item #7;Health Check – Thermal Scan;Parks;7.;HCTS - Parks- Customer;7,4;HCTS - Parks- Customer - UC Revenues (New) ;Item #7;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
1213;Health Check – Thermal Scan-Parks-7.4-Item #8;Health Check – Thermal Scan;Parks;7.;HCTS - Parks- Customer;7,4;HCTS - Parks- Customer - UC Revenues (New) ;Item #8;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
1214;Health Check – Thermal Scan-Parks-7.4-Item #9;Health Check – Thermal Scan;Parks;7.;HCTS - Parks- Customer;7,4;HCTS - Parks- Customer - UC Revenues (New) ;Item #9;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
1215;Health Check – Thermal Scan-Parks-7.4-Item #10;Health Check – Thermal Scan;Parks;7.;HCTS - Parks- Customer;7,4;HCTS - Parks- Customer - UC Revenues (New) ;Item #10;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
1216;Health Check – Thermal Scan-Parks-7.5-Item #1;Health Check – Thermal Scan;Parks;7.;HCTS - Parks- Customer;7,5;HCTS - Parks- Customer - UC Revenues (Existing);Item #1;Restauration of Business activity and resulting Revenues ;Current Total revenue stream in premises each month;HCTS-I.1.1;NA#;NA#;NA#;NA#;5%;20%;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
1217;Health Check – Thermal Scan-Parks-7.5-Item #2;Health Check – Thermal Scan;Parks;7.;HCTS - Parks- Customer;7,5;HCTS - Parks- Customer - UC Revenues (Existing);Item #2;Enhanced Tax revenues from growing activity;Current total taxes by stakeholders in premises each month;HCTS-I.1.2;NA#;NA#;NA#;NA#;5%;20%;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
1218;Health Check – Thermal Scan-Parks-7.5-Item #3;Health Check – Thermal Scan;Parks;7.;HCTS - Parks- Customer;7,5;HCTS - Parks- Customer - UC Revenues (Existing);Item #3;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
1219;Health Check – Thermal Scan-Parks-7.5-Item #4;Health Check – Thermal Scan;Parks;7.;HCTS - Parks- Customer;7,5;HCTS - Parks- Customer - UC Revenues (Existing);Item #4;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
1220;Health Check – Thermal Scan-Parks-7.5-Item #5;Health Check – Thermal Scan;Parks;7.;HCTS - Parks- Customer;7,5;HCTS - Parks- Customer - UC Revenues (Existing);Item #5;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
1221;Health Check – Thermal Scan-Parks-7.5-Item #6;Health Check – Thermal Scan;Parks;7.;HCTS - Parks- Customer;7,5;HCTS - Parks- Customer - UC Revenues (Existing);Item #6;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
1222;Health Check – Thermal Scan-Parks-7.5-Item #7;Health Check – Thermal Scan;Parks;7.;HCTS - Parks- Customer;7,5;HCTS - Parks- Customer - UC Revenues (Existing);Item #7;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
1223;Health Check – Thermal Scan-Parks-7.5-Item #8;Health Check – Thermal Scan;Parks;7.;HCTS - Parks- Customer;7,5;HCTS - Parks- Customer - UC Revenues (Existing);Item #8;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
1224;Health Check – Thermal Scan-Parks-7.5-Item #9;Health Check – Thermal Scan;Parks;7.;HCTS - Parks- Customer;7,5;HCTS - Parks- Customer - UC Revenues (Existing);Item #9;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
1225;Health Check – Thermal Scan-Parks-7.5-Item #10;Health Check – Thermal Scan;Parks;7.;HCTS - Parks- Customer;7,5;HCTS - Parks- Customer - UC Revenues (Existing);Item #10;;;;;;;;;;;;;NA#;;;;;;;;;;;;;;;;;;
1226;Health Check – Thermal Scan-Parks-7.6-Item #1;Health Check – Thermal Scan;Parks;7.;HCTS - Parks- Customer;7,6;HCTS - Parks- Customer - Cash Releasing Benefits ;Item #1;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
1227;Health Check – Thermal Scan-Parks-7.6-Item #2;Health Check – Thermal Scan;Parks;7.;HCTS - Parks- Customer;7,6;HCTS - Parks- Customer - Cash Releasing Benefits ;Item #2;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
1228;Health Check – Thermal Scan-Parks-7.6-Item #3;Health Check – Thermal Scan;Parks;7.;HCTS - Parks- Customer;7,6;HCTS - Parks- Customer - Cash Releasing Benefits ;Item #3;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
1229;Health Check – Thermal Scan-Parks-7.6-Item #4;Health Check – Thermal Scan;Parks;7.;HCTS - Parks- Customer;7,6;HCTS - Parks- Customer - Cash Releasing Benefits ;Item #4;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
